Window,Data_Type,Name,Off,Def,Rapm,Season,Possessions,Alpha
2006-07-08,Playoff with Prior,Billy Thomas,-0.09619894957843488,-0.2781692074140199,0.18197025783558501,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Alan Anderson,-0.3998783681085029,-0.5799822876358354,0.18010391952733243,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Shareef Abdur-Rahim,1.1491025450463588,0.9728219964765268,0.1762805485698321,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Mario West,0.17433490964846374,0.00016912771798804015,0.1741657819304757,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Damon Jones,1.8222816180724941,1.6526672585555444,0.16961435951694975,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Greg Buckner,-1.528195499055101,-1.684260370664874,0.15606487160977311,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Erick Dampier,-0.2394669793023333,-0.3792950676317663,0.139828088329433,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Josh McRoberts,-0.048730832632896945,-0.1853352727984238,0.13660444016552684,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Pavel Podkolzin,-0.1744783635782381,-0.303464019776635,0.12898565619839691,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,James Singleton,0.2819082590625647,0.15438942455546034,0.12751883450710436,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Hilton Armstrong,0.12330821974590143,0.006278529730260017,0.11702969001564142,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Coby Karl,0.1296211857172718,0.020645105590127135,0.10897608012714467,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Udonis Haslem,-0.44498345810418377,-0.5401790315562424,0.09519557345205859,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,J.J. Barea,-0.09225313109472054,-0.18544859303157502,0.09319546193685448,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Leon Powe,-0.5365182449908684,-0.6293723970277436,0.09285415203687514,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Josh Smith,-0.35003935476124703,-0.43993138229687523,0.08989202753562822,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Bo Outlaw,-0.613422729326224,-0.6954347058172186,0.08201197649099455,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Sasha Vujacic,1.861029059661257,1.7841857719048424,0.07684328775641458,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Mike Harris,-0.077388518706409,-0.14817051119718236,0.07078199249077334,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Nikoloz Tskitishvili,-0.005933998231809725,-0.05635994352667598,0.050425945294866256,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Carlos Arroyo,0.7959476310931811,0.7628862431772047,0.03306138791597654,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Stephane Lasme,0.09999937549304456,0.06735193132037112,0.03264744417267344,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Austin Croshere,0.47977462370082313,0.4667454908634634,0.01302913283735968,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Zaza Pachulia,1.1584007804537964,1.147050992194834,0.011349788258962178,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Alando Tucker,-0.06334576646089358,-0.05635736963396014,-0.006988396826933447,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Linton Johnson,0.6029040761923695,0.6100702361017089,-0.007166159909339359,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Von Wafer,-0.8218488504948674,-0.8109599709744133,-0.01088887952045408,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Julian Wright,0.38521404213716304,0.39816194391237913,-0.012947901775216134,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Ronny Turiaf,0.5159059991964658,0.5311746015016473,-0.015268602305181476,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Rasual Butler,-0.23360756460764875,-0.21785334982795218,-0.015754214779696574,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Jordan Farmar,-0.9208023540488562,-0.9033607543490363,-0.017441599699819996,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Fabricio Oberto,-0.3853114432602613,-0.36366481670029005,-0.02164662655997126,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Eric Piatkowski,-0.9383801190005028,-0.9135651526152831,-0.024814966385219676,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Bonzi Wells,-0.2576596958495217,-0.20206320274438863,-0.0555964931051331,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Lou Williams,-0.3879568142246924,-0.32906063462418206,-0.05889617960051037,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Antonio Burks,-1.4080861880531244,-1.346820422434297,-0.061265765618827295,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Dee Brown,-0.22055140484787344,-0.15403656589979545,-0.066514838948078,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Francisco Garcia,-0.30703592839199983,-0.240195188169175,-0.06684074022282482,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Wayne Simien,-1.0767202377297531,-1.0055256639889898,-0.07119457374076335,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Mike Hall,-0.07291361358946116,0.0018529708928746854,-0.07476658448233583,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Othella Harrington,-0.8113009742286719,-0.7360207747290931,-0.0752801994995788,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Melvin Sanders,-0.4295235465476217,-0.3511727096156907,-0.07835083693193104,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Eddie Basden,-0.48653021897509996,-0.40570787646626816,-0.08082234250883182,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Kyle Korver,0.34070264003407946,0.43682862483066626,-0.09612598479658675,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Chris Kaman,-1.4786121434502661,-1.3622815807366084,-0.11633056271365787,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Michael Finley,1.4600063989522902,1.5815144045840552,-0.12150800563176506,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Kevinn Pinkney,0.14136419480071136,0.2675602832135381,-0.1261960884128267,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Arron Afflalo,-0.6933025978635442,-0.5537062515875245,-0.13959634627601966,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Matt Harpring,0.6152443581846595,0.7561505819268326,-0.14090622374217315,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Chris Richard,0.1843981123982343,0.33041860799306044,-0.14602049559482613,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Vassilis Spanoulis,-0.7101796057345169,-0.5636402256320261,-0.14653938010249085,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Donyell Marshall,0.8899527739103894,1.0394380692981438,-0.14948529538775443,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Jake Voskuhl,-1.075492608954743,-0.9153408927952815,-0.16015171615946147,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Noel Felix,-0.10195908073748136,0.05948273560256101,-0.16144181634004237,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,DJ Mbenga,-0.5925031678351532,-0.4279214197744916,-0.16458174806066161,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Ryan Gomes,1.9042466209710556,2.0815052034945247,-0.177258582523469,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Luke Schenscher,-0.3999883705717509,-0.2194585164787337,-0.18052985409301717,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Derrick Zimmerman,-0.11014829157330004,0.07532556647650814,-0.18547385804980818,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Lonny Baxter,0.2761636985413766,0.4649467242045343,-0.18878302566315766,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Travis Diener,0.9594913639115139,1.159081624483532,-0.19959026057201815,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Charlie Villanueva,2.6778876804603144,2.8824545065502094,-0.20456682608989488,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Marcus Fizer,-0.10255377148897701,0.11476074993264644,-0.21731452142162347,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Demetris Nichols,-0.35145013630235516,-0.1339401790750596,-0.21750995722729555,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Luther Head,-0.6750279274066444,-0.44500380684918855,-0.23002412055745589,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Stephen Graham,-0.2744322724299096,-0.040905896630378864,-0.23352637579953073,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Al Horford,-0.04336615701623871,0.20000415194409513,-0.24337030896033385,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Joe Johnson,1.1322317755407068,1.3775222803077354,-0.24529050476702843,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Jason Smith,0.28176389528051843,0.5332831403663735,-0.2515192450858551,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Hassan Adams,-0.6517925766524834,-0.3952110309297747,-0.2565815457227087,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Joey Graham,0.5360667183289098,0.7927155806960625,-0.2566488623671526,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Pops Mensah-Bonsu,-0.0640935449264479,0.21266172019149937,-0.2767552651179473,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Jared Jeffries,0.1749158279809657,0.45960766735232883,-0.28469183937136316,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Eric Snow,-3.240549618849955,-2.953308156464323,-0.28724146238563175,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Tarence Kinsey,-0.3133118042933642,-0.021611257744729145,-0.29170054654863503,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Steve Francis,-0.47963834911802056,-0.17847995409181855,-0.301158395026202,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,John Thomas,0.026448421022733322,0.3417582838922819,-0.3153098628695486,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Lance Allred,-0.11723713684533901,0.20234086835899212,-0.3195780052043311,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Allan Ray,-0.5201194776300391,-0.19536921140651192,-0.3247502662235271,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Kevin Burleson,-1.550055671369513,-1.188695097202947,-0.36136057416656603,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Ryan Bowen,-1.0684275226269482,-0.6925253619123397,-0.3759021607146086,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Travis Outlaw,0.3427027275813799,0.7229850349470921,-0.38028230736571217,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Chris Quinn,0.27963703402720325,0.6632882093041788,-0.3836511752769755,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Morris Peterson,0.91824352168915,1.3106031991176093,-0.3923596774284593,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Jamaal Tinsley,-0.6642610396439285,-0.2674527332559245,-0.3968083063880039,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Devean George,-2.3535656595485945,-1.9517709197039017,-0.40179473984469255,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Darius Miles,-1.1411706205380587,-0.7344763063649734,-0.40669431417308516,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,James Augustine,-0.3945035473718825,0.015269759105908647,-0.40977330647779114,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,C.J. Watson,0.26750313609711474,0.6807124328509516,-0.41320929675383683,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Yaroslav Korolev,-0.926796359022692,-0.508604087426541,-0.418192271596151,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Toni Kukoc,0.9278064368821196,1.3477040752417453,-0.41989763835962574,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Bernard Robinson,-1.026748185230471,-0.6032002755993643,-0.4235479096311066,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Luis Scola,0.05125576293511392,0.47981707834904636,-0.42856131541393244,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Yakhouba Diawara,-1.1428520466689422,-0.7127339030912986,-0.43011814357764366,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Derek Anderson,0.03451154609916563,0.4684851582208887,-0.4339736121217231,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Robert Swift,0.06479092972258292,0.5009683314379949,-0.43617740171541197,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,JR Smith,0.9293565070287665,1.3740153881372628,-0.4446588811084963,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Uros Slokar,-0.24329455920048684,0.20426259209012995,-0.44755715129061685,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Maurice Taylor,-0.8266083749012215,-0.35836006059838715,-0.46824831430283437,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Ruben Patterson,0.5501044910210839,1.0184594374712128,-0.46835494645012876,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,DJ Strawberry,-0.31496140911601817,0.1680408979561167,-0.48300230707213493,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Acie Law,-0.9472061409011027,-0.4611216547606504,-0.4860844861404523,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Arvydas Macijauskas,-0.1782881909726854,0.30975769279791654,-0.4880458837706019,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Mike Miller,1.1806060350753675,1.673175240361122,-0.4925692052857544,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Will Conroy,-0.44525963267468516,0.05223122457086512,-0.49749085724555026,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Spencer Hawes,0.32405606127561615,0.8265297081968008,-0.5024736469211847,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,James White,-0.3047301926541541,0.20011775324562747,-0.5048479458997815,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Jermareo Davidson,-0.028659700633890367,0.47647419802873,-0.5051338986626204,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Patrick O'Bryant,0.4483548299486398,0.955153045685417,-0.5067982157367772,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,David Wesley,-1.837937492300417,-1.3284853371909295,-0.5094521551094874,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Jamal Sampson,-0.41417724896934144,0.1037393809760419,-0.5179166299453833,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Kasib Powell,-0.6583101413728154,-0.1323427545158718,-0.5259673868569437,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Alex Acker,-0.2750092287715773,0.2591625617067425,-0.5341717904783199,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Gabe Pruitt,-0.20960200002437412,0.3330294649897093,-0.5426314650140834,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Chucky Atkins,0.709273871883547,1.2545538496590047,-0.5452799777754578,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Rawle Marshall,-1.6560187610620405,-1.0863169640591868,-0.5697017970028537,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Ramon Sessions,0.5403977860526168,1.110137230431365,-0.5697394443787482,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Shammond Williams,-0.9700161779805908,-0.3860930330044902,-0.5839231449761005,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Andre Owens,-1.9420778555027236,-1.3578031074266048,-0.5842747480761187,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Kevin Martin,2.182674797143541,2.771132044193369,-0.588457247049828,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,John Lucas III,-0.9501696725216797,-0.34915788945317305,-0.6010117830685067,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Andre Barrett,0.411796414006726,1.0194731319979546,-0.6076767179912287,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Vitaly Potapenko,-0.07331754081883247,0.5375864359325303,-0.6109039767513628,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Michael Sweetney,-1.668910190355935,-1.0463608473328854,-0.6225493430230498,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Jeremy Richardson,0.27287875412029294,0.9044536672554905,-0.6315749131351975,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Andres Nocioni,-0.1607170223036124,0.4741885852625501,-0.6349056075661625,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Voshon Lenard,-0.9555306699593338,-0.3205415965731358,-0.634989073386198,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Jose Calderon,1.1591330113008353,1.7998911501450634,-0.640758138844228,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Alexander Johnson,1.3528668382221765,1.9971842411762266,-0.6443174029540502,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Kirk Snyder,0.7864049933453904,1.435036526503246,-0.6486315331578557,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Joe Smith,0.41301848733811924,1.0789210755844552,-0.6659025882463359,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Ervin Johnson,0.0014979570891187656,0.6679632870683629,-0.6664653299792441,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Juan Dixon,-0.40051784014116826,0.2819438979926954,-0.6824617381338637,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Jannero Pargo,-1.8739833129629826,-1.1901424065154707,-0.6838409064475118,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Dale Davis,-1.5073121783700163,-0.8191762486416845,-0.6881359297283319,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Luke Jackson,-0.6654338278449882,0.023736718269898358,-0.6891705461148865,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Melvin Ely,-0.973087036791843,-0.2642390863841998,-0.7088479504076434,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Juan Carlos Navarro,1.1750913790700395,1.8850583988406624,-0.7099670197706229,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,David Harrison,-2.096271155616345,-1.3736082928315942,-0.7226628627847509,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Dahntay Jones,-0.2172565199532031,0.509308846362538,-0.7265653663157411,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Marcus Williams,0.055437466399027344,0.7839048615464124,-0.728467395147385,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Delonte West,-0.9023914822038428,-0.15600002846140518,-0.7463914537424376,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Oleksiy Pecherov,-0.2507042791476278,0.4963849259622412,-0.747089205109869,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Dwayne Jones,-0.3010040429881784,0.4582798917532894,-0.7592839347414678,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Jumaine Jones,-0.2797179639102263,0.48035911151915295,-0.7600770754293792,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,John Edwards,-0.3635382251472263,0.3992067541610226,-0.7627449793082488,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Awvee Storey,-0.5955892701325652,0.17076461696995,-0.7663538871025153,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Ronald Dupree,-0.5340938686997918,0.2385304089357025,-0.7726242776354943,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Leandro Barbosa,1.6307520252026162,2.406966667605487,-0.7762146424028709,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Tyronn Lue,1.2677467155364157,2.0508944596194176,-0.7831477440830018,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Bobby Jones,-1.2806740943917105,-0.4846301304066532,-0.7960439639850572,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Glen Davis,-0.8491483298050075,-0.03836531301620715,-0.8107830167888004,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Sean Marks,-0.20678473142972065,0.6102111930127092,-0.8169959244424297,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Lou Amundson,-0.7877311043691841,0.03478046722198798,-0.822511571591172,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Damir Markota,-0.04940849300345642,0.7740687392865939,-0.8234772322900503,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Dan Gadzuric,0.10883339432477815,0.9497578512053788,-0.8409244568806006,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Drew Gooden,-0.754139471331265,0.0868337124756994,-0.8409731838069645,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Michael Bradley,-1.062597475903931,-0.21466972679643204,-0.8479277491074988,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Randy Livingston,-0.600420800571015,0.2581365840098659,-0.8585573845808809,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Rudy Gay,1.3729398071157188,2.2320079615852593,-0.8590681544695402,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,CJ Miles,-0.026670236777175376,0.8381452910602932,-0.8648155278374685,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Esteban Batista,-1.1901229770017712,-0.32025734452681187,-0.8698656324749594,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Jamaal Magloire,-0.5584035516361074,0.31846441246450957,-0.876867964100617,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Mardy Collins,-1.205859348563047,-0.302145602245634,-0.9037137463174132,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Marcus Vinicius,0.06138138980884935,0.9676703321925054,-0.9062889423836561,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Blake Ahearn,-0.837110014903749,0.06989448991040507,-0.9070045048141542,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Aaron Brooks,-0.42634018715392297,0.4939506974889726,-0.9202908846428955,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Eddie Gill,-1.6038142869677943,-0.6596434846174192,-0.9441708023503751,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Zoran Planinic,-1.7077706304209022,-0.7543620178439322,-0.9534086125769697,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Aaron McKie,-0.9307340179263596,0.02325187782229996,-0.9539858957486596,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Lamond Murray,-0.5991242349786995,0.3611053206371225,-0.9602295556158219,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Jerry Stackhouse,-0.9041434997728619,0.07610624959217369,-0.9802497493650357,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Lindsey Hunter,-1.8532622441238191,-0.8548836976170072,-0.9983785465068118,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Moochie Norris,-0.702170324649151,0.3000443927974483,-1.0022147174465992,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Al Jefferson,0.8634799496067377,1.8695253328762578,-1.0060453832695202,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Brevin Knight,-1.7323417425038345,-0.7002965109688823,-1.0320452315349522,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Kwame Brown,-0.9802034473203192,0.059208706308848696,-1.0394121536291678,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Maurice Ager,-1.2005923558916098,-0.1597162128260784,-1.0408761430655316,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Jeff Green,-0.5211830333248867,0.5268146773680303,-1.047997710692917,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Ricky Davis,-0.05574029233682268,1.0069725912299972,-1.0627128835668198,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Boniface Ndong,-0.50590617488927,0.5721671120055515,-1.0780732868948217,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Maceo Baston,-0.6729532478523164,0.40812748890131834,-1.0810807367536348,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Malik Allen,-1.3236864163404285,-0.24220150241737276,-1.081484913923056,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Michael Ruffin,-1.1697513780363216,-0.07436840764339664,-1.0953829703929248,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Wilson Chandler,-0.11500692243346732,0.9807744274706225,-1.0957813499040898,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Brian Grant,-0.37928690933233106,0.7209658276047045,-1.1002527369370356,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Anthony Roberson,-1.2406114546628837,-0.1271526565812378,-1.113458798081646,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Andrea Bargnani,-0.04097614419817253,1.078645698377173,-1.1196218425753457,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Shelden Williams,-1.5933133048206545,-0.46758684603463546,-1.125726458786019,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Anthony Carter,0.11013329116080299,1.2384625139079426,-1.1283292227471395,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Danny Granger,0.6515887596940569,1.8048424102811071,-1.1532536505870503,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Jason Kapono,-0.4877284989048476,0.6692547805896535,-1.1569832794945012,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Shaun Livingston,-1.3927468086564394,-0.22951979272921968,-1.1632270159272196,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Marvin Williams,0.6644485752689945,1.8429522242941496,-1.1785036490251553,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Shawne Williams,-0.07273072785678644,1.1196323345628159,-1.1923630624196024,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Richard Jefferson,0.7867135135269775,1.9994266539690768,-1.2127131404420992,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Andrew Bynum,-1.0428419531528257,0.19521331512911963,-1.2380552682819452,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Kelvin Cato,-1.8233861833392744,-0.5828935335501937,-1.2404926497890807,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Raef LaFrentz,0.47753201501358494,1.7223935551184166,-1.2448615401048317,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Randy Foye,0.2568901528982153,1.5020116599082232,-1.245121507010008,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Josh Boone,-0.2367637416026298,1.0119976527211056,-1.2487613943237355,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Darko Milicic,-1.9421754977704118,-0.6531905434263822,-1.2889849543440297,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Matt Bonner,-0.46195173684255686,0.8287574385574672,-1.290709175400024,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Steve Novak,-0.9994470854534236,0.30949722053371864,-1.3089443059871424,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Rick Brunson,-0.32068005283506784,1.027120064865269,-1.347800117700337,2006-2007-2008,69321,4000
2006-07-08,Playoff with Prior,Mike James,0.8185406822489206,2.1697948594496808,-1.3512541772007602,2006-2007-2008,69321,4000
